FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame type by frame stock ,Unit/strip,Process,Data_Before_Filter,Data_After_Filter
FR0022,5.0,259.97,NQC300E300B016K,3X3,QFN,Copper,1170.0,,10,10
FR0022,5.0,259.97,TQ-300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0022,5.0,259.97,TQC300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0023,3.0,543.16,ND-300E3001010A,3X3,SLP,,1170.0,Step Cut,0,0
FR0023,3.0,543.16,ND-300E3001010K,3X3,SLP,,1170.0,Step Cut,0,0
FR0023,3.0,517.19,ND-300E300B010A,3X3,QFN,Copper,1170.0,,5,5
FR0023,3.0,517.19,ND-300E300B010K,3X3,QFN,Copper,1170.0,,5,5
FR0023,3.0,543.16,ND-300E300X010A,3X3,SFS,,1170.0,,0,0
FR0023,3.0,543.16,ND-300E300X010K,3X3,SFS,,1170.0,,0,0
FR0023,3.0,517.19,ND-300S300B010A,3X3,QFN,Copper,1170.0,,5,5
FR0023,3.0,543.16,NDC300E3001010K,3X3,SLP,,1170.0,Step Cut,0,0
FR0023,3.0,543.16,NDC300E300X010K,3X3,SFS,,1170.0,,0,0
FR0023,3.0,543.16,NDC300E300X010U,3X3,SFS,,1170.0,,0,0
FR0023,3.0,517.19,TD-300E300B010A,3X3,QFN,Copper,1170.0,,5,5
FR0023,5.0,272.45,ND-300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR0023,5.0,272.45,ND-300E3001010K,3X3,SLP,,1170.0,Full Cut,0,0
FR0023,5.0,259.97,ND-300E300B010A,3X3,QFN,Copper,1170.0,,10,10
FR0023,5.0,259.97,ND-300E300B010K,3X3,QFN,Copper,1170.0,,10,10
FR0023,5.0,272.45,ND-300E300X010A,3X3,SFS,,1170.0,,0,0
FR0023,5.0,272.45,ND-300E300X010K,3X3,SFS,,1170.0,,0,0
FR0023,5.0,259.97,ND-300S300B010A,3X3,QFN,Copper,1170.0,,10,10
FR0023,5.0,272.45,NDC300E3001010K,3X3,SLP,,1170.0,Full Cut,0,0
FR0023,5.0,272.45,NDC300E300X010K,3X3,SFS,,1170.0,,0,0
FR0023,5.0,272.45,NDC300E300X010U,3X3,SFS,,1170.0,,0,0
FR0023,5.0,259.97,TD-300E300B010A,3X3,QFN,Copper,1170.0,,10,10
FR0025,5.0,212.33,NQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0025,5.0,212.33,NQ-500M500B032A,5X5,QFN,Copper,440.0,,16,16
FR0025,5.0,212.33,NQ-500S500B032A,5X5,QFN,Copper,440.0,,16,16
FR0025,5.0,212.33,NQC500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0025,5.0,212.33,TQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0025,5.0,212.33,TQC500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0035,5.0,180.98,NQ-600E600A048A,6X6,QFN,Copper,315.0,,11,10
FR0035,5.0,180.98,NQ-600E600A048K,6X6,QFN,Copper,315.0,,11,10
FR0035,5.0,180.98,NQ-600S600A048A,6X6,QFN,Copper,315.0,,11,10
FR0035,5.0,180.98,TQ-600E600A048A,6X6,QFN,Copper,315.0,,11,10
FR0040,5.0,304.72,ND-300E300B010A,3X3,QFN,0,1170.0,,15,14
FR0040,5.0,304.72,ND-300E300B010K,3X3,QFN,0,1170.0,,15,14
FR0040,5.0,304.72,TDC300E300B010A,3X3,QFN,0,1170.0,,15,14
FR0043,5.0,231.6,NQ-400E400A028A,4X4,QFN,Copper,700.0,,23,22
FR0043,5.0,231.6,TQ-400E400A028A,4X4,QFN,Copper,700.0,,23,22
FR0043,5.0,231.6,TQ-400E400A028E,4X4,QFN,Copper,700.0,,23,22
FR0043,5.0,231.6,TQ-400E400A028K,4X4,QFN,Copper,700.0,,23,22
FR0043,5.0,231.6,TQC400E400A028A,4X4,QFN,Copper,700.0,,23,22
FR0043,5.0,231.6,TQC400E400A028E,4X4,QFN,Copper,700.0,,23,22
FR0044,5.0,185.36,NQ-500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0044,5.0,212.33,NQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,NQ-500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,185.36,NQ-500E500X032A,5X5,SFS,,440.0,,0,0
FR0044,5.0,185.36,NQ-500E500X032K,5X5,SFS,,440.0,,0,0
FR0044,5.0,212.33,NQ-500M500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,NQC500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,NQC500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQ-500E500B032E,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQ-500M500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQ-500S500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQC500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQC500E500B032E,5X5,QFN,Copper,440.0,,16,16
FR0044,5.0,212.33,TQC500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0046,5.0,231.6,NQ-400E400A028A,4X4,QFN,Copper,700.0,,23,22
FR0046,5.0,231.6,TQ-400E400A028A,4X4,QFN,Copper,700.0,,23,22
FR0046,5.0,231.6,TQ-400E400A028K,4X4,QFN,Copper,700.0,,23,22
FR0047,5.0,304.72,NQ-300E300B016A,3X3,QFN,0,1170.0,,15,14
FR0047,5.0,304.72,NQC300E300B016A,3X3,QFN,0,1170.0,,15,14
FR0047,5.0,304.72,TQ-300E300B016A,3X3,QFN,0,1170.0,,15,14
FR0047,5.0,304.72,TQ-300S300B016A,3X3,QFN,0,1170.0,,15,14
FR0048,5.0,180.98,NQ-600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,NQC600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,NQC600E600B040K,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQ-600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQ-600E600B040E,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQ-600M600B040A,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQ-600M600B040E,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQC600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQC600E600B040E,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQC600S600B040A,6X6,QFN,Copper,315.0,,11,10
FR0048,5.0,180.98,TQC600S600B040E,6X6,QFN,Copper,315.0,,11,10
FR0049,5.0,222.36,NQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR0049,5.0,231.6,NQ-400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,NQ-400E400B024K,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,NQ-400S400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,NQC400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQ-400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQ-400E400B024E,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQ-400M400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQ-400M400B024E,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQ-400S400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,222.36,TQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR0049,5.0,231.6,TQC400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQC400E400B024E,4X4,QFN,Copper,700.0,,23,22
FR0049,5.0,231.6,TQC400E400B024U,4X4,QFN,Copper,700.0,,23,22
FR0056,3.0,575.48,NQ-400E4001020A,4X4,SLP,,700.0,Step Cut,0,0
FR0056,3.0,383.14,NQ-400E400B020A,4X4,QFN,Copper,700.0,,3,3
FR0056,3.0,383.14,NQ-400E400B020K,4X4,QFN,Copper,700.0,,3,3
FR0056,3.0,383.14,NQC400E400B020A,4X4,QFN,Copper,700.0,,3,3
FR0056,3.0,383.14,TQ-400E400B020A,4X4,QFN,Copper,700.0,,3,3
FR0056,3.0,383.14,TQ-400E400B020E,4X4,QFN,Copper,700.0,,3,3
FR0056,3.0,383.14,TQ-400E400B020K,4X4,QFN,Copper,700.0,,3,3
FR0056,3.0,575.48,TQ-400E400X020A,4X4,SFS,,700.0,,0,0
FR0056,3.0,575.48,TQC400E4001020A,4X4,SLP,,700.0,Step Cut,0,0
FR0056,3.0,383.14,TQC400E400B020A,4X4,QFN,Copper,700.0,,3,3
FR0057,5.0,304.72,NQ-300E300A020A,3X3,QFN,0,1170.0,,15,14
FR0057,5.0,304.72,NQ-300S300A020A,3X3,QFN,0,1170.0,,15,14
FR0057,5.0,304.72,NQ-300S300A020K,3X3,QFN,0,1170.0,,15,14
FR0057,5.0,304.72,NQC300E300A020A,3X3,QFN,0,1170.0,,15,14
FR0057,5.0,304.72,NQC300E300A020K,3X3,QFN,0,1170.0,,15,14
FR0057,5.0,304.72,TQ-300E300A020A,3X3,QFN,0,1170.0,,15,14
FR0057,5.0,304.72,TQ-300E300A020K,3X3,QFN,0,1170.0,,15,14
FR0060,3.0,459.62,NQ-500E500B028A,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,459.62,NQ-500E500B028K,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,459.62,NQ-500S500B028A,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,459.62,NQC500E500B028A,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,690.14,TQ-500E5001028A,5X5,SLP,,440.0,Step Cut,0,0
FR0060,3.0,690.14,TQ-500E5001028E,5X5,SLP,,440.0,Step Cut,0,0
FR0060,3.0,459.62,TQ-500E500B028A,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,690.14,TQC500E5001028A,5X5,SLP,,440.0,Step Cut,0,0
FR0060,3.0,459.62,TQC500E500B028A,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,459.62,TQC500E500B028K,5X5,QFN,Copper,440.0,,7,7
FR0060,3.0,690.14,TQC500E500X028A,5X5,SFS,,440.0,,0,0
FR0060,5.0,212.33,NQ-500E500B028A,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,212.33,NQ-500E500B028K,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,212.33,NQ-500S500B028A,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,212.33,NQC500E500B028A,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,199.54,TQ-500E5001028A,5X5,SLP,,440.0,Full Cut,0,0
FR0060,5.0,199.54,TQ-500E5001028E,5X5,SLP,,440.0,Full Cut,0,0
FR0060,5.0,212.33,TQ-500E500B028A,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,199.54,TQC500E5001028A,5X5,SLP,,440.0,Full Cut,0,0
FR0060,5.0,212.33,TQC500E500B028A,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,212.33,TQC500E500B028K,5X5,QFN,Copper,440.0,,16,16
FR0060,5.0,199.54,TQC500E500X028A,5X5,SFS,,440.0,,0,0
FR0066,5.0,212.33,NQ-500E500A040A,5X5,QFN,Copper,440.0,,16,16
FR0066,5.0,212.33,NQ-500E500A040K,5X5,QFN,Copper,440.0,,16,16
FR0066,5.0,212.33,NQC500E500A040A,5X5,QFN,Copper,440.0,,16,16
FR0066,5.0,212.33,TQ-500E500A040A,5X5,QFN,Copper,440.0,,16,16
FR0066,5.0,212.33,TQC500E500A040A,5X5,QFN,Copper,440.0,,16,16
FR0067,5.0,180.75,NQ-600E600B036A,6X6,QFN,0,315.0,,6,6
FR0067,5.0,180.75,NQ-600S600B036A,6X6,QFN,0,315.0,,6,6
FR0067,5.0,180.75,NQC600E600B036A,6X6,QFN,0,315.0,,6,6
FR0067,5.0,180.75,TQ-600E600B036A,6X6,QFN,0,315.0,,6,6
FR0068,3.0,168.8,NQ-700E7001032A,7X7,SLP,,240.0,Step Cut,0,0
FR0068,3.0,168.8,NQ-700E7001032K,7X7,SLP,,240.0,Step Cut,0,0
FR0068,3.0,255.47,NQ-700E700C032A,7X7,QFN,Copper,240.0,,2,2
FR0068,3.0,168.8,NQ-700E700X032A,7X7,SFS,,240.0,,0,0
FR0068,3.0,168.8,NQ-700E700X032K,7X7,SFS,,240.0,,0,0
FR0068,3.0,168.8,NQC700E7001032A,7X7,SLP,,240.0,Step Cut,0,0
FR0068,3.0,168.8,NQC700E7001032K,7X7,SLP,,240.0,Step Cut,0,0
FR0068,3.0,255.47,TQ-700E700C032A,7X7,QFN,Copper,240.0,,2,2
FR0068,3.0,255.47,TQ-700E700C032E,7X7,QFN,Copper,240.0,,2,2
FR0068,5.0,153.47,NQ-700E7001032A,7X7,SLP,,240.0,Full Cut,0,0
FR0068,5.0,153.47,NQ-700E7001032K,7X7,SLP,,240.0,Full Cut,0,0
FR0068,5.0,160.64,NQ-700E700C032A,7X7,QFN,Copper,240.0,,10,8
FR0068,5.0,153.47,NQ-700E700X032A,7X7,SFS,,240.0,,0,0
FR0068,5.0,153.47,NQ-700E700X032K,7X7,SFS,,240.0,,0,0
FR0068,5.0,153.47,NQC700E7001032A,7X7,SLP,,240.0,Full Cut,0,0
FR0068,5.0,153.47,NQC700E7001032K,7X7,SLP,,240.0,Full Cut,0,0
FR0068,5.0,160.64,TQ-700E700C032A,7X7,QFN,Copper,240.0,,10,8
FR0068,5.0,160.64,TQ-700E700C032E,7X7,QFN,Copper,240.0,,10,8
FR0087,4.0,216.33,NQ-600E600B026F,6X6,QFN,Selective PPF,315.0,,1,0
FR0087,4.0,216.33,NQ-600E600B032F,6X6,QFN,Selective PPF,315.0,,1,0
FR0087,4.0,216.33,NQ-600E600B032M,6X6,QFN,Selective PPF,315.0,,1,0
FR0090,5.0,226.82,NQ-400E400B020A,4X4,QFN,0,700.0,,12,12
FR0090,5.0,226.82,NQ-400E400B020K,4X4,QFN,0,700.0,,12,12
FR0090,5.0,226.82,NQC400E400B020K,4X4,QFN,0,700.0,,12,12
FR0090,5.0,226.82,TQ-400E400B020A,4X4,QFN,0,700.0,,12,12
FR0099,2.0,184.46,TQTA00DA00B068P,10X10,QFN,0,120.0,,1,0
FR0099,2.0,184.46,TQTA00EA00B068A,10X10,QFN,0,120.0,,1,0
FR0099,2.0,184.46,TQTA00EA00B068B,10X10,QFN,0,120.0,,1,0
FR0099,2.0,184.46,TQTA00EA00B068P,10X10,QFN,0,120.0,,1,0
FR0099,3.0,164.25,TQTA00DA00B068P,10X10,QFN,0,120.0,,3,3
FR0099,3.0,164.25,TQTA00EA00B068A,10X10,QFN,0,120.0,,3,3
FR0099,3.0,164.25,TQTA00EA00B068B,10X10,QFN,0,120.0,,3,3
FR0099,3.0,164.25,TQTA00EA00B068P,10X10,QFN,0,120.0,,3,3
FR0110,5.0,160.05,NQ-800E800B052A,8X8,QFN,0,175.0,,5,5
FR0110,5.0,160.05,NQ-800E800B052K,8X8,QFN,0,175.0,,5,5
FR0110,5.0,160.05,NQC800E800B052A,8X8,QFN,0,175.0,,5,5
FR0123,5.0,173.53,ND-700E400A032A,4X7,QFN,Copper,400.0,,1,0
FR0123,5.0,173.53,TD-700E400A032A,4X7,QFN,Copper,400.0,,1,0
FR0123,5.0,173.53,TD-700M400A032A,4X7,QFN,Copper,400.0,,1,0
FR0123,5.0,174.72,TD-700M400A032K,7X4,QFN,Copper,400.0,,2,2
FR0124,5.0,172.21,NQ-600E6001040A,6X6,SLP,,315.0,Full Cut,0,0
FR0124,5.0,180.98,NQ-600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0124,5.0,180.98,NQ-600M600B040A,6X6,QFN,Copper,315.0,,11,10
FR0124,5.0,180.98,NQC600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0124,5.0,180.98,TQ-600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0124,5.0,180.98,TQC600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0139,5.0,212.33,MQ-500S500C020A,5X5,QFN,Copper,440.0,,16,16
FR0139,5.0,212.33,MQ-500S500C020K,5X5,QFN,Copper,440.0,,16,16
FR0139,5.0,212.33,NQ-500E500C020A,5X5,QFN,Copper,440.0,,16,16
FR0139,5.0,212.33,TQ-500E500C020A,5X5,QFN,Copper,440.0,,16,16
FR0139,5.0,212.33,TQ-500E500C020E,5X5,QFN,Copper,440.0,,16,16
FR0147,5.0,160.64,NQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR0147,5.0,160.64,NQ-700M700B048A,7X7,QFN,Copper,240.0,,10,8
FR0147,5.0,160.64,NQC700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR0147,5.0,160.64,TQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR0147,5.0,160.64,TQC700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR0153,5.0,160.64,NQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR0153,5.0,160.64,NQ-700S700B048A,7X7,QFN,Copper,240.0,,10,8
FR0153,5.0,160.64,NQC700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR0153,5.0,160.64,NQC700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR0154,5.0,171.02,NQ-800E800B056A,8X8,QFN,Copper,175.0,,1,0
FR0154,5.0,171.02,NQ-800M800B056A,8X8,QFN,Copper,175.0,,1,0
FR0154,5.0,171.02,TQ-800E800B056A,8X8,QFN,Copper,175.0,,1,0
FR0154,5.0,171.02,TQC800E800B056A,8X8,QFN,Copper,175.0,,1,0
FR0156,4.0,291.53,ND-300E300B010F,3X3,QFN,Selective PPF,1170.0,,1,0
FR0156,4.0,291.53,ND-300E300B010M,3X3,QFN,Selective PPF,1170.0,,1,0
FR0157,5.0,177.43,NQ-700E700B044A,7X7,QFN,0,240.0,,9,9
FR0157,5.0,177.43,NQC700E700B044A,7X7,QFN,0,240.0,,9,9
FR0157,5.0,177.43,NQC700E700B044K,7X7,QFN,0,240.0,,9,9
FR0157,5.0,177.43,TQ-700E700B044A,7X7,QFN,0,240.0,,9,9
FR0157,5.0,177.43,TQ-700E700B044K,7X7,QFN,0,240.0,,9,9
FR0158,5.0,150.28,NQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0158,5.0,150.28,NQ-900E900B064E,9X9,QFN,0,120.0,,8,7
FR0158,5.0,143.89,NQC900E9001064A,9X9,SLP,,120.0,Full Cut,0,0
FR0158,5.0,150.28,NQC900E900B064A,9X9,QFN,0,120.0,,8,7
FR0158,5.0,150.28,TQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0158,5.0,150.28,TQ-900E900B064K,9X9,QFN,0,120.0,,8,7
FR0158,5.0,150.28,TQ-900M900B064A,9X9,QFN,0,120.0,,8,7
FR0158,5.0,150.28,TQC900M900B064K,9X9,QFN,0,120.0,,8,7
FR0159,5.0,150.28,NQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0159,5.0,150.28,NQ-900S900B064A,9X9,QFN,0,120.0,,8,7
FR0159,5.0,150.28,NQC900E900B064A,9X9,QFN,0,120.0,,8,7
FR0159,5.0,150.28,TQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0160,1.0,270.89,NQ-900E900B064A,9X9,QFN,0,120.0,,1,0
FR0160,1.0,270.89,NQC900E900B064A,9X9,QFN,0,120.0,,1,0
FR0160,1.0,270.89,NQC900E900B064K,9X9,QFN,0,120.0,,1,0
FR0160,5.0,150.28,NQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0160,5.0,150.28,NQC900E900B064A,9X9,QFN,0,120.0,,8,7
FR0160,5.0,150.28,NQC900E900B064K,9X9,QFN,0,120.0,,8,7
FR0175,3.0,219.28,TQ-500E500B032A,5X5,QFN,0,440.0,,17,16
FR0175,3.0,219.28,TQ-500E500B032K,5X5,QFN,0,440.0,,17,16
FR0175,5.0,197.99,TQ-500E500B032A,5X5,QFN,0,440.0,,13,12
FR0175,5.0,197.99,TQ-500E500B032K,5X5,QFN,0,440.0,,13,12
FR0179,5.0,259.97,NQ-300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0179,5.0,259.97,NQC300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0179,5.0,259.97,NQC300E300B016K,3X3,QFN,Copper,1170.0,,10,10
FR0179,5.0,259.97,TQ-300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0194,5.0,231.6,NQ-400E400B020A,4X4,QFN,Copper,700.0,,23,22
FR0194,5.0,231.6,NQC400E400B020A,4X4,QFN,Copper,700.0,,23,22
FR0194,5.0,231.6,TQ-400E400B020A,4X4,QFN,Copper,700.0,,23,22
FR0199,5.0,177.43,NQ-700E700C032A,7X7,QFN,0,240.0,,9,9
FR0210,0.0,185.34,NQ-800E800A068P,8X8,QFN,0,175.0,,1,0
FR0210,0.0,185.34,NQ-800S800A068P,8X8,QFN,0,175.0,,1,0
FR0210,0.0,185.34,NQC800E800A068B,6X6,QFN,0,175.0,,0,0
FR0210,0.0,185.34,NQC800E800A068P,8X8,QFN,0,175.0,,1,0
FR0210,0.0,185.34,TQ-800E800A068P,8X8,QFN,0,175.0,,1,0
FR0210,3.0,172.08,NQ-800E800A068P,8X8,QFN,0,175.0,,3,3
FR0210,3.0,172.08,NQ-800S800A068P,8X8,QFN,0,175.0,,3,3
FR0210,3.0,199.74,NQC800E800A068B,6X6,QFN,0,175.0,,0,0
FR0210,3.0,172.08,NQC800E800A068P,8X8,QFN,0,175.0,,3,3
FR0210,3.0,172.08,TQ-800E800A068P,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,MQ-800M800B056P,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,NQ-800E800B056P,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,NQ-800M800B056D,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,NQ-800M800B056P,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,NQC800E800B056P,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,TQ-800E800B056P,8X8,QFN,0,175.0,,3,3
FR0211,3.0,172.08,TQ-800M800B056P,8X8,QFN,0,175.0,,3,3
FR0221,5.0,207.34,ND-500E600G008A,6X5,QFN,Copper,385.0,,2,2
FR0221,5.0,207.34,ND-500E600G008K,6X5,QFN,Copper,385.0,,2,2
FR0221,5.0,207.34,TD-500E600G008A,6X5,QFN,Copper,385.0,,2,2
FR0221,5.0,207.34,TD-500S600G008A,6X5,QFN,Copper,385.0,,2,2
FR0221,5.0,207.34,TD-500S600G008K,6X5,QFN,Copper,385.0,,2,2
FR0221,5.0,207.34,TDC500E600G008A,6X5,QFN,Copper,385.0,,2,2
FR0225,2.0,423.71,ND-400E400D008A,4X4,QFN,Copper,700.0,,3,3
FR0225,2.0,423.71,ND-400E400D008K,4X4,QFN,Copper,700.0,,3,3
FR0227,2.0,279.72,NQ-800E800C044A,8X8,QFN,Copper,175.0,,1,0
FR0227,2.0,279.72,NQ-800M800C044A,8X8,QFN,Copper,175.0,,1,0
FR0227,2.0,279.72,NQC800E800C044A,8X8,QFN,Copper,175.0,,1,0
FR0227,5.0,169.3,NQ-800E800C044A,8X8,QFN,Copper,175.0,,1,0
FR0227,5.0,169.3,NQ-800M800C044A,8X8,QFN,Copper,175.0,,1,0
FR0227,5.0,169.3,NQC800E800C044A,8X8,QFN,Copper,175.0,,1,0
FR0230,2.0,492.28,ND-300E300C008A,3X3,QFN,0,1170.0,,2,2
FR0230,2.0,492.28,ND-300E300C008K,3X3,QFN,0,1170.0,,2,2
FR0230,2.0,492.28,NDC300E300C008A,3X3,QFN,0,1170.0,,2,2
FR0230,5.0,304.72,ND-300E300C008A,3X3,QFN,0,1170.0,,15,14
FR0230,5.0,304.72,ND-300E300C008K,3X3,QFN,0,1170.0,,15,14
FR0230,5.0,304.72,NDC300E300C008A,3X3,QFN,0,1170.0,,15,14
FR0232,5.0,155.24,NQ-900E900B064A,9X9,QFN,Copper,120.0,,3,3
FR0232,5.0,155.24,NQ-900M900B064A,9X9,QFN,Copper,120.0,,3,3
FR0232,5.0,155.24,TQ-900E900B064A,9X9,QFN,Copper,120.0,,3,3
FR0232,5.0,155.24,TQ-900E900B064K,9X9,QFN,Copper,120.0,,3,3
FR0232,5.0,155.24,TQC900E900B064K,9X9,QFN,Copper,120.0,,3,3
FR0242,3.0,312.23,NQ-300E300B016D,3X3,QFN,0,1170.0,,7,7
FR0242,3.0,312.23,NQ-300E300B016P,3X3,QFN,0,1170.0,,7,7
FR0242,3.0,312.23,NQ-300S300B016P,3X3,QFN,0,1170.0,,7,7
FR0242,3.0,312.23,NQC300E300B016P,3X3,QFN,0,1170.0,,7,7
FR0242,3.0,312.23,TQ-300E300B016P,3X3,QFN,0,1170.0,,7,7
FR0249,3.0,339.7,ND-320E250P004P,2.5X3.2,QFN,0,1275.0,,2,2
FR0249,3.0,339.7,ND-320S250P004D,2.5X3.2,QFN,0,1275.0,,2,2
FR0249,3.0,339.7,ND-320S250P004P,2.5X3.2,QFN,0,1275.0,,2,2
FR0250,0.0,161.03,NQ-700E7001056A,7X7,SLP,,240.0,,0,0
FR0250,0.0,161.03,NQ-700E700A056A,7X7,QFN,Copper,240.0,,0,0
FR0250,0.0,161.03,NQC700E7001056A,7X7,SLP,,240.0,,0,0
FR0250,0.0,161.03,NQC700E700A056A,7X7,QFN,Copper,240.0,,0,0
FR0250,0.0,161.03,NQC700E700A056K,7X7,QFN,Copper,240.0,,0,0
FR0250,0.0,161.03,TQ-700E700A056A,7X7,QFN,Copper,240.0,,0,0
FR0250,5.0,159.38,NQ-700E7001056A,7X7,SLP,,240.0,Full Cut,0,0
FR0250,5.0,160.64,NQ-700E700A056A,7X7,QFN,Copper,240.0,,10,8
FR0250,5.0,159.38,NQC700E7001056A,7X7,SLP,,240.0,Full Cut,0,0
FR0250,5.0,160.64,NQC700E700A056A,7X7,QFN,Copper,240.0,,10,8
FR0250,5.0,160.64,NQC700E700A056K,7X7,QFN,Copper,240.0,,10,8
FR0250,5.0,160.64,TQ-700E700A056A,7X7,QFN,Copper,240.0,,10,8
FR0251,5.0,234.32,TD-300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR0251,5.0,304.72,TD-300E300B010A,3X3,QFN,0,1170.0,,15,14
FR0251,5.0,304.72,TD-300E300B010K,3X3,QFN,0,1170.0,,15,14
FR0251,5.0,304.72,TDC300E300B010A,3X3,QFN,0,1170.0,,15,14
FR0254,5.0,293.0,TQ-300E4001020A,4X3,SLP,,910.0,Full Cut,0,0
FR0254,5.0,293.0,TQ-300E400B020A,4X3,QFN,Copper,910.0,,0,0
FR0254,5.0,293.0,TQ-300E400B020K,4X3,QFN,Copper,910.0,,0,0
FR0254,5.0,293.0,TQ-300S400B020A,4X3,QFN,Copper,910.0,,0,0
FR0259,5.0,226.82,NQ-400E400B020A,4X4,QFN,0,700.0,,12,12
FR0259,5.0,226.82,TQ-400E400B020A,4X4,QFN,0,700.0,,12,12
FR0260,5.0,210.56,MQ-300E500B024K,5X3,QFN,0,715.0,,1,0
FR0260,5.0,210.56,TQ-300E500B024A,5X3,QFN,0,715.0,,1,0
