FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process,Data_Before_Filter,Data_After_Filter
FR8021,3.0,152.28,NQC900E900B064Y,9X9,QFN,PPF,120.0,40.0,,2,2
FR8021,3.0,152.28,NQC900S900B064B,9X9,QFN,PPF,120.0,40.0,,2,2
FR8021,3.0,152.28,NQC900S900B064Y,9X9,QFN,PPF,120.0,40.0,,2,2
FR8021,3.0,152.28,TQC900E900B064B,9X9,QFN,PPF,120.0,30.0,,2,2
FR8025,5.0,148.25,NQC700E700B048U,7X7,QFN,CU,240.0,40.0,,6,5
FR8025,5.0,148.25,NQC700E700B048Z,7X7,QFN,CU,240.0,40.0,,6,5
FR8025,5.0,148.25,TQ-700E700B048U,7X7,QFN,CU,240.0,40.0,,6,5
FR8025,5.0,148.25,TQC700E700B048U,7X7,QFN,CU,240.0,30.0,,6,5
FR8042,3.0,174.81,MQ-A00MA00B072B,10X10,QFN,PPF,120.0,40.0,,3,3
FR8042,3.0,174.81,MQCA00MA00B072B,10X10,QFN,PPF,120.0,40.0,,3,3
FR8047,3.0,174.81,NQ-A00EA00B072B,10X10,QFN,PPF,120.0,40.0,,3,3
FR8047,3.0,174.81,NQCA00EA00B072B,10X10,QFN,PPF,120.0,40.0,,3,3
FR8047,3.0,174.81,TQ-A00EA00B072B,10X10,QFN,PPF,120.0,30.0,,3,3
FR8050,5.0,130.59,NQ-C00EC00B088U,12X12,QFN,CU,75.0,40.0,,1,0
FR8054,5.0,132.95,MQC800E800B056A,8X8,QFN,CU,175.0,40.0,,2,2
FR8054,5.0,132.95,MQC800E800B056U,8X8,QFN,CU,175.0,40.0,,2,2
FR8054,5.0,132.95,NQ-800E800B056U,8X8,QFN,CU,175.0,30.0,,2,2
FRA001,5.0,176.63,NQC400E400A032K,4X4,QFN,CU,700.0,40.0,,12,11
FRA022,5.0,165.72,NQC600E600A048K,6X6,QFN,CU,315.0,40.0,,6,6
FRA025,3.0,536.25,NQC500E500X032U,5X5,SFS,,440.0,40.0,,0,0
FRA027,5.0,215.72,TD-400E300B014A,3X4,QFN,CU,910.0,30.0,,3,3
FRA027,5.0,215.72,TD-400E300B014K,3X4,QFN,CU,910.0,30.0,,3,3
FRA027,5.0,215.72,TDC400E300B014K,3X4,QFN,CU,910.0,40.0,,3,3
FRA030,5.0,223.44,TQ-500E500B032A,5X5,QFN,CU,440.0,40.0,,13,13
FRA030,5.0,223.44,TQ-500E500B032K,5X5,QFN,CU,440.0,40.0,,13,13
FRA030,5.0,223.44,TQ-500E500B032U,5X5,QFN,CU,440.0,30.0,,13,13
FRA030,5.0,223.44,TQ-500M500B032A,5X5,QFN,CU,440.0,40.0,,13,13
FRA030,5.0,223.44,TQ-500M500B032K,5X5,QFN,CU,440.0,40.0,,13,13
FRA030,5.0,223.44,TQC500E500B032K,5X5,QFN,CU,440.0,40.0,,13,13
FRA032,5.0,209.62,TQ-400E500B028K,4X5,QFN,CU,550.0,40.0,,1,0
FRA039,5.0,204.33,TD-600D300B022K,6X3,QFN,CU,585.0,40.0,,2,2
FRA039,5.0,204.33,TD-600M300B022K,6X3,QFN,CU,585.0,40.0,,2,2
FRA039,5.0,204.33,TDC600D300B022K,6X3,QFN,CU,585.0,40.0,,2,2
FRA039,5.0,204.33,TDC600M300B022K,6X3,QFN,CU,585.0,40.0,,2,2
FRA057,5.0,234.04,TD-300E300B008A,3X3,QFN,CU,1170.0,30.0,,9,8
FRA057,5.0,234.04,TD-300E300B008K,3X3,QFN,CU,1170.0,30.0,,9,8
FRA057,5.0,234.04,TDC300E300B008K,3X3,QFN,CU,1170.0,30.0,,9,8
FRA058,5.0,165.72,TQ-600E600B040K,6X6,QFN,CU,315.0,40.0,,6,6
FRA058,5.0,165.72,TQ-600M600B040K,6X6,QFN,CU,315.0,40.0,,6,6
FRA059,7.0,191.22,NQ-400E4001022K,4X4,SLP,Cu,700.0,40.0,,3,3
FRA059,7.0,191.22,NQC400E4001022K,4X4,SLP,Cu,700.0,40.0,,3,3
FRA065,5.0,260.22,TDC330E330C008U,3.3X3.3,QFN,CU,880.0,40.0,,1,0
FRA066,5.0,175.62,NQ-400E5001022C,5X4,SLP,Cu,550.0,40.0,Full Cut,2,2
FRA066,5.0,175.62,NQ-400E5001022N,5X4,SLP,Cu,550.0,40.0,Full Cut,2,2
FRA066,5.0,176.66,NQ-400E500B022C,5X4,QFN,CU,550.0,40.0,,1,0
FRA066,5.0,176.66,NQ-400E500B022N,5X4,QFN,CU,550.0,40.0,,1,0
FRA068,5.0,193.5,TD-500D300B016K,3X5,QFN,CU,715.0,40.0,,1,0
FRA068,5.0,193.5,TD-500E300B016K,3X5,QFN,CU,715.0,40.0,,1,0
FRA068,5.0,193.5,TD-500M300B016K,3X5,QFN,CU,715.0,40.0,,1,0
FRA068,5.0,193.5,TDC500E300B016K,3X5,QFN,CU,715.0,40.0,,1,0
FRA131,7.0,123.56,TQCA00MA001088U,10X10,SLP,Cu,120.0,40.0,,2,2
FRA150,7.0,190.14,MQD350E4501016N,4.5X3.5,SLP,Cu,660.0,30.0,,1,0
FRA150,7.0,190.14,NQ-350E4501016N,4.5X3.5,SLP,Cu,660.0,30.0,,1,0
FRA159,7.0,194.41,NQ-400E3501014N,3.5X4,SLP,Cu,770.0,40.0,,2,2
FRA162,5.0,273.9,NQ-200E2001009C,2X2,SLP,Cu,2470.0,40.0,Full Cut,5,5
FRA162,5.0,273.9,NQ-200E2001009N,2X2,SLP,Cu,2470.0,40.0,Full Cut,5,5
FRA163,7.0,177.63,NQ-550E5001032N,5X5.5,SLP,Cu,385.0,40.0,,1,0
FRA164,7.0,206.18,NQ-300E2001009N,3X2,SLP,Cu,1690.0,40.0,,1,0
FRV001,5.0,223.86,TQ-500E600U039W,5X6,QFN,CU,360.0,40.0,,7,6
FRV001,5.0,227.19,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,,4,4
FRV001,5.0,223.86,TQC500M600U039W,5X6,QFN,CU,360.0,40.0,,7,6
FRV003,5.0,223.86,TQC500E600M039U,5X6,QFN,CU,360.0,40.0,,7,6
FRV003,5.0,227.19,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,,4,4
FU0029,3.0,164.83,UQ-500E500B032D,5X5,QFN,PPF,440.0,40.0,,5,4
FU0029,3.0,164.83,UQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,,5,4
FU0054,5.0,223.44,UQ-500E500A040A,5X5,QFN,CU,440.0,30.0,,13,13
FU0054,5.0,223.44,UQ-500E500A040K,5X5,QFN,CU,440.0,30.0,,13,13
FU0092,2.0,302.52,UQ-600E600C028A,6X6,QFN,Cu,315.0,40.0,,3,3
FU0093,2.0,505.78,UD-200E300B008A,3X2,QFN,Cu,1690.0,18.0,,2,2
FU0093,2.0,531.0,UD-200E300B008P,3X2,QFN,PPF,1690.0,18.0,,0,0
FU0111,2.0,382.4,UQ-400E400C016A,4X4,QFN,Cu,700.0,40.0,,2,2
FU0111,2.0,382.4,UQ-400E400C016K,4X4,QFN,Cu,700.0,40.0,,2,2
FU0131,3.0,610.2,UD-300E300B012A,3X3,QFN,Cu,1170.0,18.0,,2,2
FU0131,3.0,562.14,UD-300E300X012A,3X3,SFS,,1170.0,30.0,,0,0
FU0152,2.0,302.52,UQ-600E600C028A,6X6,QFN,Cu,315.0,40.0,,3,3
FU0152,2.0,302.52,UQC600E600C028A,6X6,QFN,Cu,315.0,40.0,,3,3
FU0174,3.0,798.42,UD-200E300B008A,3X2,QFN,Cu,1690.0,18.0,,1,0
FU0174,3.0,798.42,UD-200E300X008A,3X2,SFS,,1690.0,20.0,,0,0
FU0174,3.0,798.42,UD-200E300X008K,3X2,SFS,,1690.0,20.0,,0,0
FU0174,3.0,798.42,UDC200E300X008K,3X2,SFS,,1690.0,20.0,,0,0
FU0242,3.0,164.83,IQC500E500A040P,5X5,QFN,PPF,440.0,20.0,,5,4
FU0242,3.0,164.83,UQC500E500A040D,5X5,QFN,PPF,440.0,30.0,,5,4
FU0242,3.0,164.83,UQC500E500A040J,5X5,QFN,PPF,440.0,30.0,,5,4
FU0242,3.0,164.83,UQC500E500A040P,5X5,QFN,PPF,440.0,30.0,,5,4
FU0245,3.0,223.61,XD-200E250B008D,2X2.5,QFN,PPF,1950.0,20.0,,1,0
FU0245,3.0,223.61,XD-200E250B008P,2X2.5,QFN,PPF,1950.0,20.0,,1,0
FU0274,2.0,505.78,UD-200E300B008A,3X2,QFN,Cu,1690.0,18.0,,2,2
FU0274,2.0,505.78,UD-200E300B008K,3X2,QFN,Cu,1690.0,18.0,,2,2
FU0295,2.0,302.52,UQ-600E600A048K,6X6,QFN,Cu,315.0,30.0,,3,3
nan_sp,1.0,73.18,,,NAN,,,,,0,0
nan_sp,3.0,339.6,,,NAN,,,,,0,0
