FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE
FR6133,3.0,190.96,TQC700E7001048K
FR6133,3.0,190.96,TQC700M7001048A
FR6133,3.0,190.96,TQC700M7001048K
FR6133,5.0,157.68,TQ-700E7001048K
FR6133,5.0,157.68,TQ-700M7001048A
FR6133,5.0,157.68,TQ-700M7001048K
FR6133,5.0,157.68,TQC700E7001048K
FR6133,5.0,157.68,TQC700M7001048A
FR6133,5.0,157.68,TQC700M7001048K
FR6134,5.0,274.81,TQ-400E400B026C
FR6134,5.0,274.81,TQ-400E400B026N
FR6140,5.0,252.06,NDC300E3001010A
FR6140,5.0,252.06,NDC300E3001010U
FR6140,5.0,252.06,TDC300E3001010E
FR6140,5.0,252.06,TDC300E300B010E
FR6143,2.0,422.0,TQ-300E3001016C
FR6143,2.0,422.0,TQ-300E3001016N
FR6143,5.0,235.61,TQ-300E3001016C
FR6143,5.0,235.61,TQ-300E3001016N
FR6146,3.0,393.9,TQ-200E2001012N
FR6146,5.0,479.33,TQ-200E2001012N
FR6159,3.0,154.87,NQ-A00EA001068A
FR6159,3.0,154.87,NQ-A00EA001068K
FR6159,3.0,154.87,NQCA00EA001068K
FR6164,3.0,158.82,NQ-900E9001064A
FR6164,3.0,158.82,NQ-900E9001064U
FR6164,3.0,158.82,TQ-900E9001064U
FR6164,3.0,158.82,TQ-900M9001064U
FR6164,3.0,158.82,TQC900E9001064U
FR6164,3.0,158.82,TQC900M9001064U
FR6164,5.0,146.93,NQ-900E9001064A
FR6164,5.0,146.93,NQ-900E9001064U
FR6164,5.0,146.93,TQ-900E9001064U
FR6164,5.0,146.93,TQ-900M9001064U
FR6164,5.0,146.93,TQC900E9001064U
FR6164,5.0,146.93,TQC900M9001064U
FR6168,5.0,248.27,TQ-500E5001032C
FR6168,5.0,248.27,TQ-500E5001032N
FR6170,5.0,198.79,TQ-425E4251022C
FR6170,5.0,198.79,TQ-425E4251022W
FR6172,3.0,323.19,NQ-200E2201009N
FR6172,5.0,291.25,NQ-200E2201009N
FR6195,3.0,331.58,TQ-500E5001032K
FR6195,3.0,331.58,TQC500E5001032K
FR6195,5.0,269.38,TQ-500E5001032K
FR6195,5.0,269.38,TQC500E5001032K
FR6199,3.0,266.65,TQC500E6001016U
FR6199,5.0,163.36,TQC500E6001016U
FR7003,3.0,829.25,TD-200D2001006A
FR7003,3.0,829.25,TD-200D200C006A
FR7003,3.0,829.25,TD-200D200C006K
FR7003,3.0,829.25,TD-200D200X006A
FR7003,3.0,829.25,TD-200D200X006K
FR7003,3.0,829.25,TD-200E200C006K
FR7003,3.0,829.25,TD-200E200X006A
FR7003,3.0,829.25,TD-200E200X006K
FR7003,5.0,308.16,TD-200D2001006A
FR7003,5.0,308.16,TD-200D200C006A
FR7003,5.0,308.16,TD-200D200C006K
FR7003,5.0,308.16,TD-200D200X006A
FR7003,5.0,308.16,TD-200D200X006K
FR7003,5.0,308.16,TD-200E200C006K
FR7003,5.0,308.16,TD-200E200X006A
FR7003,5.0,308.16,TD-200E200X006K
FR8004,5.0,158.55,NQ-900E900B064U
FR8004,5.0,158.55,NQ-900E900B064Z
FR8004,5.0,158.55,TQ-900E900B064Z
FR8004,5.0,158.55,TQC900E900B064Z
FR8011,5.0,157.58,NQCA00EA00A088U
FR8011,5.0,157.58,NQCA00EA00A088Z
FR8021,3.0,185.54,NQC900E900B064B
FR8021,3.0,185.54,NQC900E900B064Y
FR8021,3.0,185.54,NQC900S900B064B
FR8021,3.0,185.54,NQC900S900B064Y
FR8021,3.0,185.54,TQC900E900B064B
FR8022,5.0,156.7,NQ-900E900B064U
FR8022,5.0,156.7,NQ-900E900B064Z
FR8025,5.0,138.41,NQC700E700B048U
FR8025,5.0,138.41,NQC700E700B048Z
FR8025,5.0,138.41,TQ-700E700B048U
FR8025,5.0,138.41,TQC700E700B048U
FR8026,5.0,174.54,NQ-900E900B064Z
FR8026,5.0,174.54,NQC900E900B064U
FR8026,5.0,174.54,NQC900E900B064Z
FR8035,5.0,145.76,NQCA00EA001072U
FR8035,5.0,145.76,NQCA00EA00B072U
FR8035,5.0,145.76,TQCA00MA001072U
FR8038,1.0,235.02,NQC900E900A080B
FR8042,3.0,297.65,MQ-A00MA00B072B
FR8042,3.0,297.65,MQCA00MA00B072B
FR8045,3.0,201.12,NQ-A00EA00B072B
FR8045,3.0,201.12,NQCA00EA00B072B
FR8047,3.0,150.41,NQ-A00EA00B072B
FR8047,3.0,150.41,NQCA00EA00B072B
FR8047,3.0,150.41,TQ-A00EA00B072B
FR8048,5.0,153.13,NQ-600E600B030U
FR8048,5.0,153.13,NQC600E600B030U
FR8050,3.0,143.0,NQ-C00EC00B088U
FR8054,5.0,137.64,MQC800E800B056A
FR8054,5.0,137.64,MQC800E800B056U
FR8054,5.0,137.64,NQ-800E800B056U
FRA001,5.0,195.17,NQC400E400A032K
FRA022,5.0,166.1,NQC600E600A048K
FRA025,3.0,464.58,NQC500E500X032U
FRA028,5.0,324.42,TD-200E200B006A
FRA028,5.0,324.42,TD-200E200B006K
FRA028,5.0,324.42,TDC200E200B006K
FRA030,5.0,233.8,TQ-500E500B032A
FRA030,5.0,233.8,TQ-500E500B032K
FRA030,5.0,233.8,TQ-500E500B032U
FRA030,5.0,233.8,TQ-500M500B032A
FRA030,5.0,233.8,TQ-500M500B032K
FRA030,5.0,233.8,TQC500E500B032K
FRA038,5.0,214.86,TD-500M300B016K
FRA039,5.0,285.88,TD-600D300B022K
FRA039,5.0,285.88,TD-600M300B022K
FRA039,5.0,285.88,TDC600D300B022K
FRA039,5.0,285.88,TDC600M300B022K
FRA040,5.0,160.73,TD-700E400B024K
FRA057,5.0,296.04,TD-300E300B008A
FRA057,5.0,296.04,TD-300E300B008K
FRA057,5.0,296.04,TDC300E300B008K
FRA058,5.0,173.33,TQ-600E600B040K
FRA058,5.0,173.33,TQ-600M600B040K
FRA059,3.0,286.43,NQ-400E4001022K
FRA059,3.0,286.43,NQC400E4001022K
FRA059,5.0,197.44,NQ-400E4001022K
FRA059,5.0,197.44,NQC400E4001022K
FRA065,5.0,185.94,TDC330E330C008U
FRA066,3.0,235.53,NQ-400E5001022C
FRA066,3.0,235.53,NQ-400E5001022N
FRA066,3.0,235.53,NQ-400E500B022C
FRA066,3.0,235.53,NQ-400E500B022N
FRA066,5.0,198.31,NQ-400E5001022C
FRA066,5.0,198.31,NQ-400E5001022N
FRA066,5.0,198.31,NQ-400E500B022C
FRA066,5.0,198.31,NQ-400E500B022N
FRA067,5.0,169.7,TQ-500E900A058K
FRA068,5.0,234.88,TD-500D300B016K
FRA068,5.0,234.88,TD-500E300B016K
FRA068,5.0,234.88,TD-500M300B016K
FRA068,5.0,234.88,TDC500E300B016K
FRA076,3.0,301.88,TQ-700M7001048K
FRA076,3.0,301.88,TQC700M7001048K
FRA077,5.0,206.14,TQ-500E700B038K
FRA092,5.0,159.59,NQCA00EA001072U
FRA092,5.0,159.59,NQCA00EA00B072U
FRA109,5.0,189.13,TQ-350E3751017W
FRA109,5.0,189.13,TQ-350E375Z017W
FRA111,5.0,253.67,NDG300E220Z004K
FRA123,3.0,296.59,TD-300E2001010K
FRA123,5.0,306.78,TD-300E2001010K
FRA131,5.0,136.45,TQCA00MA001088U
FRA132,3.0,239.37,TQCA00MA001072U
FRA132,5.0,173.16,TQCA00MA001072U
FRA149,5.0,300.83,TQ-200E200M010N
FRA150,3.0,276.73,MQD350E4501016N
FRA150,3.0,276.73,NQ-350E4501016N
FRA150,5.0,200.36,MQD350E4501016N
FRA150,5.0,200.36,NQ-350E4501016N
FRA159,3.0,280.8,NQ-400E3501014N
FRA159,5.0,223.68,NQ-400E3501014N
FRA162,2.0,546.57,NQ-200E2001009C
FRA162,2.0,546.57,NQ-200E2001009N
FRA162,3.0,454.68,NQ-200E2001009C
FRA162,3.0,454.68,NQ-200E2001009N
FRA162,5.0,328.43,NQ-200E2001009C
FRA162,5.0,328.43,NQ-200E2001009N
FRA163,5.0,193.76,NQ-550E5001032N
FRA164,3.0,383.16,NQ-300E2001009N
FRA164,5.0,295.57,NQ-300E2001009N
FRV001,5.0,156.38,TQ-500E600U039W
FRV001,5.0,156.38,TQC500M600U039U
FRV001,5.0,156.38,TQC500M600U039W
FRV003,5.0,153.15,TQC500E600M039U
FRV003,5.0,153.15,TQC500M600U039U
FU0003,3.0,387.82,UQ-140E180A010D
FU0003,3.0,387.82,UQ-140E180A010P
FU0017,3.0,384.6,UD-200E200C006D
FU0017,3.0,384.6,UD-200E200C006P
FU0029,3.0,184.16,UQ-500E500B032D
FU0029,3.0,184.16,UQ-500E500B032P
FU0032,3.0,557.33,UD-100E130B004D
FU0032,3.0,557.33,UD-100E130B004P
FU0054,5.0,186.84,UQ-500E500A040A
FU0054,5.0,186.84,UQ-500E500A040K
FU0074,3.0,439.08,UD-160E160B006P
FU0074,3.0,439.08,UDC160E160B006P
FU0126,3.0,156.88,UQ-300E300B016P
FU0126,3.0,156.88,UQC300E300B016D
FU0126,3.0,156.88,UQC300E300B016P
FU0131,3.0,767.17,UD-300E300B012A
FU0131,3.0,767.17,UD-300E300X012A
FU0151,5.0,210.68,UQ-400E400A032A
FU0151,5.0,210.68,UQC400E400A032A
FU0151,5.0,210.68,UQC400E400A032K
FU0152,5.0,244.71,UQ-600E600C028A
FU0152,5.0,244.71,UQC600E600C028A
FU0153,3.0,379.24,UQC250E250A016P
FU0174,0.0,751.66,UD-200E300B008A
FU0174,0.0,751.66,UD-200E300X008A
FU0174,0.0,751.66,UD-200E300X008K
FU0174,0.0,751.66,UDC200E300X008K
FU0174,3.0,763.74,UD-200E300B008A
FU0174,3.0,763.74,UD-200E300X008A
FU0174,3.0,763.74,UD-200E300X008K
FU0174,3.0,763.74,UDC200E300X008K
FU0185,5.0,306.44,XD-110E140B004A
FU0185,5.0,306.44,XD-110E140B004K
FU0186,3.0,273.46,UD-260E260B008D
FU0186,3.0,273.46,UD-260E260B008P
FU0207,3.0,198.31,UQ-400E400B024P
FU0207,3.0,198.31,UQC400E400B024P
FU0214,5.0,227.7,UQ-400E400A028A
FU0214,5.0,227.7,UQ-400E400A028K
FU0214,5.0,227.7,UQC400E400A028A
FU0219,3.0,255.31,UD-200E200C006P
FU0227,3.0,208.09,XQ-405E450A038P
FU0227,3.0,208.09,XQC405E450A038P
FU0242,3.0,201.76,IQC500E500A040P
FU0242,3.0,201.76,UQC500E500A040D
FU0242,3.0,201.76,UQC500E500A040J
FU0242,3.0,201.76,UQC500E500A040P
FU0245,3.0,283.88,XD-200E250B008D
FU0245,3.0,283.88,XD-200E250B008P
FU0248,5.0,389.17,XD-150E150B006C
FU0248,5.0,389.17,XD-150E150B006N
FU0256,5.0,529.82,XD-150E110B006C
FU0256,5.0,529.82,XD-150E110B006N
FU0256,5.0,529.82,XD-150E120B006C
FU0264,3.0,506.45,IQ-250S300Z012D
FU0264,3.0,506.45,IQ-250S300Z012P
FU0267,5.0,477.82,XD-150E120B006C
FU0267,5.0,477.82,XD-150E120B006N
FU0302,3.0,459.6,XQ-160E160A012N
FU0308,3.0,253.25,UD-200E200A010D
FU0308,3.0,253.25,XD-200E200A010D
FU0317,3.0,1115.4,XD-110E110C004D
FUF012,3.0,346.03,UQ-160K210B010P
FW0007,3.0,141.74,SQ-900E900Z088P
FW0007,3.0,141.74,SQC900E900Z088P
FW0009,3.0,131.88,SQ-900E900Z100D
FW0009,3.0,131.88,SQ-900E900Z100P
nan_sp,1.0,101.13,
nan_sp,1.2,547.67,
nan_sp,2.0,324.08,
nan_sp,5.0,127.54,
